Date,Open,High,Low,Close,Volume
2020-01-27,71.577,71.829,70.975,71.587,1706566
2020-01-28,72.087,72.74,71.518,72.525,1486586
2020-01-29,72.923,73.207,72.27,72.835,1081964
2020-01-30,71.905,72.763,71.75,72.713,1355472
2020-01-31,73.393,73.483,71.353,71.639,2191075
2020-02-03,73.083,74.315,72.831,74.13,3608760
2020-02-04,72.724,73.367,71.101,72.271,4793967
2020-02-05,73.181,73.229,71.484,72.303,1818793
2020-02-06,72.599,74.078,72.524,73.799,1891079
2020-02-07,73.37,74.263,73.271,73.956,1418049
2020-02-10,73.862,75.444,73.76,75.433,1915072
2020-02-11,75.664,76.494,75.273,75.503,1742647
2020-02-12,75.793,76.015,75.434,75.932,1552136
2020-02-13,75.5,76.298,75.2,75.67,1145658
2020-02-14,75.726,76.003,75.277,75.937,1159857
2020-02-18,75.717,76.528,75.551,75.972,1284011
2020-02-19,76.36,76.537,76.049,76.244,1137338
2020-02-20,75.951,76.354,75.213,75.85,1298386
2020-02-21,75.229,75.548,73.925,74.173,2126843
2020-02-24,71.153,71.819,70.34,70.993,2478039
2020-02-25,71.55,71.843,69.021,69.316,2578966
2020-02-26,69.749,70.684,68.827,69.524,2490178
2020-02-27,67.957,68.47,65.712,65.748,3114476
2020-02-28,63.716,67.123,63.411,66.963,4010900
2020-03-02,67.57,69.374,66.26,69.316,2771463
2020-03-03,69.884,70.41,66.462,66.886,2830112
2020-03-04,67.948,69.139,66.85,69.08,2379856
2020-03-05,67.278,67.682,65.082,65.738,2718982
2020-03-06,63.498,65.138,62.861,64.787,3232315
2020-03-09,60.248,62.637,59.902,60.79,3462578
2020-03-10,62.72,63.792,60.726,63.759,2743566
2020-03-11,62.413,62.847,59.557,60.545,2741694
2020-03-12,56.131,59.438,55.424,55.578,4716293
2020-03-13,58.75,60.72,55.615,60.714,3969973
2020-03-16,54.48,57.274,53.354,53.65,4825981
2020-03-17,54.532,56.3,52.455,55.903,4159686
2020-03-18,52.997,55.25,51.85,54.56,4636840
2020-03-19,54.411,57.63,52.777,55.584,3703248
2020-03-20,56.545,56.924,53.105,53.411,4143897
2020-03-23,52.818,53.346,50.443,52.707,4183629
2020-03-24,55.199,56.667,54.322,56.501,3623435
2020-03-25,56.229,57.309,54.151,55.081,4516162
2020-03-26,55.736,58.574,54.601,58.146,3834422
2020-03-27,56.374,57.552,55.2,55.513,3139661
2020-03-30,56.632,57.55,54.925,57.316,2936827
2020-03-31,57.436,58.67,56.836,58.098,3263971
2020-04-01,56.2,56.471,54.675,55.105,2598519
2020-04-02,55,56.139,54.657,55.852,2820534
2020-04-03,55.735,55.939,53.754,54.635,2568694
2020-04-06,56.65,59.537,56.25,59.16,3165991
2020-04-07,60.851,61.039,58.863,59.128,3080955
2020-04-08,60.155,60.745,59.198,60.35,2016713
2020-04-09,60.909,61.1,59.621,60.329,2701423
2020-04-13,60.075,60.726,59.116,60.521,1935128
2020-04-14,61.998,63.787,61.427,63.262,3167862
2020-04-15,62.326,63.756,61.7,62.865,2111842
2020-04-16,63.357,63.668,61.91,62.872,2894757
2020-04-17,64.085,64.5,63.3,63.95,2552824
2020-04-20,63.495,63.841,62.822,63.058,1764608
2020-04-21,62.135,62.5,60.25,60.608,2482404
2020-04-22,62.055,63.994,61.86,62.921,2315792
2020-04-23,63.287,64.408,63.026,63.559,1710122
2020-04-24,62.75,63.886,62.2,63.83,1872004
2020-04-27,64.6,64.705,63.253,63.543,2209333
2020-04-28,64.16,64.238,61.519,61.63,4035007
2020-04-29,67.25,68.008,66.337,67.109,5417888
2020-04-30,66.568,67.5,66.075,67.335,2792124
2020-05-01,66.205,67.572,65.483,65.866,2443554
2020-05-04,65.406,66.224,64.801,66.145,1540347
2020-05-05,66.875,68.551,66.752,67.451,1983318
2020-05-06,67.9,68.435,67.257,67.272,1586629
2020-05-07,68.066,68.8,67.627,68.464,1535819
2020-05-08,69.091,69.832,68.601,69.217,1666487
2020-05-11,68.84,70.777,68.775,70.18,1635856
2020-05-12,70.411,70.717,68.726,68.759,1695874
2020-05-13,68.808,69.267,66.401,67.417,2018404
2020-05-14,66.676,67.869,66.165,67.843,1833017
2020-05-15,67.413,68.729,66.95,68.653,2077199
2020-05-18,68.079,69.638,67.71,69.259,2356449
2020-05-19,69.274,69.625,68.688,68.72,1579250
2020-05-20,69.458,70.601,69.371,70.458,1913133
2020-05-21,70.55,70.823,69.72,70.338,1537428
2020-05-22,70.195,70.85,69.798,70.662,1427206
2020-05-26,72.098,72.256,70.97,71.069,2229488
2020-05-27,71,71.267,69.73,71.014,1584185
2020-05-28,70,72.223,69.954,70.912,1759787
2020-05-29,71.022,71.837,70.799,71.676,1852522
2020-06-01,71.285,72.079,71.114,71.744,1259254
2020-06-02,71.75,72.15,71.081,72.116,1172069
2020-06-03,72.135,72.451,71.581,71.963,1386640
2020-06-04,71.839,72.066,70.301,70.715,1349105
2020-06-05,70.782,72.315,70.381,72.001,2132350
2020-06-08,71.314,72.45,71.224,72.402,1693881
2020-06-09,72.262,73.39,72.118,72.604,1681155
2020-06-10,73.075,73.639,72.718,73.235,1588116
2020-06-11,72.051,72.58,69.921,70.095,2357243
2020-06-12,71.293,71.726,69.29,70.646,1833756
2020-06-15,69.475,71.25,69.36,71.037,1527652
2020-06-16,72.45,72.858,71.45,72.324,1534826
2020-06-17,72.647,73.11,71.757,72.627,1530500
2020-06-18,72.492,72.649,71.312,71.706,1743071
2020-06-19,72,72.225,70.95,71.232,2639167
2020-06-22,71.25,72.548,70.959,72.533,1472072
2020-06-23,72.6,73.76,72.25,73.199,1887583
2020-06-24,73.164,73.79,71.5,71.635,1579579
2020-06-25,71.561,72.116,70.977,72.055,1197907
2020-06-26,71.632,71.851,67.75,68.127,4882014
2020-06-29,68.017,69.9,67.583,69.859,2253678
2020-06-30,69.844,71.2,69.347,70.903,2014320
2020-07-01,70.959,72.424,70.709,72.1,2109566
2020-07-02,72.592,74.426,72.553,73.497,2861202
2020-07-06,74.408,75.5,73.849,74.983,2235630
2020-07-07,74.807,76.066,74.485,74.496,2118194
2020-07-08,75.04,75.559,74.615,75.18,1588304
2020-07-09,75.497,76.457,74.78,75.933,2092013
2020-07-10,75.663,77.067,75.036,76.951,1796063
2020-07-13,77.497,78.818,75.328,75.612,2147729
2020-07-14,74.64,76.14,74.297,76.043,1905405
2020-07-15,76.161,76.816,74.892,75.844,1551326
2020-07-16,75.075,75.796,74.414,75.746,1324228
2020-07-17,75.846,76.172,74.905,75.843,1713251
2020-07-20,75.75,78.45,75.135,78.192,1490634
2020-07-21,79.252,79.353,77.631,77.796,1328089
2020-07-22,77.786,78.349,77.162,78.243,1224100
2020-07-23,78.297,78.518,75.43,75.838,1695498
2020-07-24,74.959,75.771,74.38,75.411,1495381
2020-07-27,75.663,76.878,75.617,76.472,1356185
2020-07-28,76.25,76.301,75.026,75.183,1545534
2020-07-29,75.25,76.667,75.151,76.176,1133773
2020-07-30,74.899,77.045,74.759,76.919,1802121
2020-07-31,74.852,75.251,72.7,74.398,4576382
2020-08-03,74.55,74.887,73.586,74.138,2276085
2020-08-04,74.336,74.656,73.202,73.665,1860609
2020-08-05,73.841,74.5,73.561,73.955,1457518
2020-08-06,73.808,75.314,73.595,75.248,1665261
2020-08-07,75.452,76.005,74.314,74.919,1386294
2020-08-10,74.54,75.358,73.875,74.841,1027329
2020-08-11,74.7,75.522,73.91,74.027,1554853
2020-08-12,74.356,75.584,74.25,75.362,1126560
2020-08-13,75.411,76.849,75.411,75.833,1119711
2020-08-14,75.681,75.989,74.95,75.232,1097059
2020-08-17,75.798,76.189,75.25,75.812,998010
2020-08-18,76.306,77.869,76.083,77.789,1418850
2020-08-19,77.625,78.443,77,77.231,1523592
2020-08-20,76.999,79.009,76.723,78.813,1319131
2020-08-21,78.59,79.594,78.116,78.779,1742275
2020-08-24,79.624,80.439,78.752,79.258,1281893
2020-08-25,79.005,80.444,78.894,80.293,1257463
2020-08-26,80.315,82.64,80.049,82.207,2609363
2020-08-27,82.331,82.4,80.941,81.426,1567503
2020-08-28,81.474,82.068,81.28,81.972,1121195
2020-08-31,82.179,82.225,81.267,81.477,1321097
2020-09-01,81.608,82.961,81.477,82.754,1133766
2020-09-02,83.401,86.305,83.01,85.87,2476072
2020-09-03,84.976,85,80.386,81.476,3186287
2020-09-04,80.45,81.75,76.899,79.061,2792533
2020-09-08,76.25,77.778,75.825,76.18,2701586
2020-09-09,77.445,77.936,76.259,77.362,1962078
2020-09-10,77.509,78.683,76,76.303,1651194
2020-09-11,76.408,76.935,74.651,75.788,1535337
2020-09-14,76.582,77.85,75.256,75.442,2133007
2020-09-15,76.395,77.55,76.105,76.756,1152055
2020-09-16,77.124,77.719,75.58,75.605,1107169
2020-09-17,74.291,74.933,73.123,74.352,2000356
2020-09-18,74.415,74.76,71.581,72.555,3152788
2020-09-21,71.581,72.003,70.134,71.507,2845405
2020-09-22,72.516,73.199,71.475,72.991,1697542
2020-09-23,72.604,72.654,70.134,70.47,1886299
2020-09-24,70.134,71.9,70.108,71.143,1727611
2020-09-25,71.253,72.297,70.384,71.953,1516677
2020-09-28,73.6,73.65,72.314,72.933,1539236
2020-09-29,73.196,73.6,72.7,73.301,1591112
2020-09-30,73.047,74.31,72.788,73.28,2046170
2020-10-01,74.183,74.753,73.84,74.395,1644221
2020-10-02,72.982,73.952,72.367,72.78,1561132
2020-10-05,73.133,74.235,73.005,74.142,1080058
2020-10-06,73.775,74.226,72.251,72.551,1304752
2020-10-07,72.965,73.448,71.661,72.957,1805448
2020-10-08,73.273,74.401,73.273,74.172,1303802
2020-10-09,74.643,75.592,74.35,75.523,1648340
2020-10-12,76.9,79.421,76.465,78.23,2767164
2020-10-13,78.851,79.258,77.932,78.354,1953609
2020-10-14,78.73,79.193,77.295,78.172,1659228
2020-10-15,77.225,78.57,77.057,77.774,1561485
2020-10-16,78.092,78.886,77.883,78.385,1710325
2020-10-19,78.797,79.196,76.146,76.498,1486652
2020-10-20,76.156,78.692,76.025,77.554,2085915
2020-10-21,78.492,80.757,78.357,79.3,3016053
2020-10-22,79.25,80.671,78.874,80.333,1525773
2020-10-23,80.753,81.706,80.596,81.649,1527402
2020-10-26,80.75,81.479,78.389,79.215,1791317
2020-10-27,79.447,80.1,78.849,79.944,1295138
2020-10-28,77.501,77.691,75.424,75.54,2258675
2020-10-29,75.851,79.437,75.827,77.844,2770343
2020-10-30,83.372,84.066,80.079,80.806,4996197
2020-11-02,81.177,82.912,80.712,81.216,2211449
2020-11-03,81.538,82.95,80.605,82.283,1571641
2020-11-04,85.279,88.502,85.15,87.293,3567149
2020-11-05,88.523,89.591,87.052,88.125,1987907
2020-11-06,87.567,88.425,86.834,87.987,1431084
2020-11-09,89.799,90.845,87.877,88.071,2672024
2020-11-10,86.488,87.969,85.806,86.886,2151058
2020-11-11,87.42,88.145,87.153,87.362,1591906
2020-11-12,87.1,88.249,86.899,87.141,1324363
2020-11-13,87.4,88.857,86.799,88.613,1487877
2020-11-16,88.207,89.717,88.066,88.702,1273393
2020-11-17,88.393,88.857,87.974,88.083,1066034
2020-11-18,87.832,88.25,86.928,87.032,1005377
2020-11-19,86.662,88.175,86.501,87.929,1005340
2020-11-20,88.1,88.418,86.75,86.819,1385322
2020-11-23,87.011,87.3,85.509,86.378,1127618
2020-11-24,86.375,88.324,86.036,88.195,1360436
2020-11-25,88.391,88.519,87.418,88.207,979957
2020-11-27,88.227,89.851,88.227,89.351,739507
2020-11-30,88.783,89.017,87.392,87.72,1620887
2020-12-01,88.333,91.086,88.152,89.768,1861965
2020-12-02,89.768,91.637,89.258,91.249,1471235
2020-12-03,91.027,92.192,90.85,91.092,1236366
2020-12-04,91.011,91.475,90.68,91.188,1027242
2020-12-07,90.778,91.465,90.152,90.852,1114391
2020-12-08,90.426,90.799,89.564,90.567,996768
2020-12-09,90.518,91.419,88.1,88.893,1586426
2020-12-10,88.13,88.75,86.676,88.383,1434416
2020-12-11,88,88.865,87.637,88.74,931431
2020-12-14,88.536,89.49,87.457,87.613,1652471
2020-12-15,87.993,88.2,87.084,88.054,1068292
2020-12-16,88.455,88.455,87.453,87.86,1233836
2020-12-17,88.197,88.336,86.557,87.026,1744005
2020-12-18,87.309,87.418,85.75,86.311,4262837
2020-12-21,85.456,86.85,84.7,86.728,1698707
2020-12-22,86.466,86.631,85.289,86.011,1018829
2020-12-23,86.197,87.206,86.06,86.412,1148684
2020-12-24,86.45,87.121,86.217,86.708,465638
2020-12-28,87.246,89.35,87.091,88.698,1379642
2020-12-29,89.362,89.424,87.756,87.888,986287
2020-12-30,88.25,88.388,86.4,86.813,1051308
2020-12-31,86.864,87.875,86.805,87.632,1053479
2021-01-04,88,88.124,85.357,86.307,1866195
2021-01-05,86.255,87.342,85.845,87.003,1017962
2021-01-06,85.013,87.198,84.805,86.144,2329401
2021-01-07,86.338,88.891,86.338,88.717,2096829
2021-01-08,88.858,89.968,88.061,89.892,1774226
2021-01-11,88.851,89.219,87.607,87.815,1740618
2021-01-12,87.268,88.395,85.819,86.872,1460563
2021-01-13,86.366,87.819,86.366,87.363,1171590
2021-01-14,87.444,88.377,86.304,86.546,1460617
2021-01-15,86.451,87.381,85.586,86.381,1572214
2021-01-19,87.15,90.192,86.642,89.224,2082951
2021-01-20,91.319,94.986,90.976,94.004,3207570
2021-01-21,94.682,96.604,93.971,94.208,2932973
2021-01-22,94.573,95.22,93.825,94.628,1637195
2021-01-25,95.637,96.091,92.958,94.714,2529346
2021-01-26,94.3,95.788,93.807,95.398,1573078
2021-01-27,93.746,94.024,89.864,90.947,4125631
2021-01-28,91.55,94.399,91.55,92.66,2763905
2021-01-29,91.701,92.377,90.078,91.368,2226509
2021-02-01,92.229,95.777,92.229,94.654,2012603
2021-02-02,95.657,97.469,95.319,95.956,3108776
2021-02-03,103.281,105.331,100.678,102.944,4894082
2021-02-04,103.031,103.465,101.755,102.682,2429780
2021-02-05,102.978,104.797,102.5,104.442,1493256
2021-02-08,105,105.75,103.168,104.226,1441443
2021-02-09,103.74,104.926,103.5,103.77,1093053
2021-02-10,104.157,104.944,102.612,104.324,1252689
2021-02-11,104.55,104.7,103.443,104.438,1024029
2021-02-12,103.988,104.975,103.678,104.752,949525
2021-02-16,104.588,107.257,104.588,105.535,1550195
2021-02-17,104.699,106.122,104.418,105.931,986524
2021-02-18,105.25,106.099,104.666,105.291,1128549
2021-02-19,105.39,105.929,104.172,104.441,1896939
2021-02-22,102.68,104.016,102.4,102.713,1458920
2021-02-23,100.7,103.625,99.512,103.006,1732899
2021-02-24,101.502,104.416,101.377,104.191,1130437
2021-02-25,102.796,104.15,100.324,100.798,2047513
2021-02-26,101.497,102.826,100.05,101.096,1978740
2021-03-01,102.4,103.812,101.721,103.483,1303089
2021-03-02,103.242,104.737,102.834,103.224,1278184
2021-03-03,102.597,103.799,99.7,100.571,1694645
2021-03-04,100.743,103.73,100.271,101.697,2460786
2021-03-05,103.057,105.31,101.389,104.854,2654977
2021-03-08,104.203,105.687,100.26,100.375,1843371
2021-03-09,102.488,103.196,101.78,102.018,1696031
2021-03-10,103.07,103.07,100.966,101.81,1355004
2021-03-11,102.911,105.564,102.822,105.027,1385130
2021-03-12,103.821,103.881,101.621,102.5,1690899
2021-03-15,102.249,102.749,101.389,102.722,1310741
2021-03-16,103.3,105.684,102.965,104.195,1595015
2021-03-17,103.424,104.95,102.206,104.111,1319126
2021-03-18,102.409,103.437,100.959,101.067,1585648
2021-03-19,101.486,101.852,100.146,101.348,2303596
2021-03-22,101.382,102.417,100.7,101.535,1676771
2021-03-23,101.998,103.206,101.4,102.067,1425456
2021-03-24,102.588,103.38,101.45,101.627,1260853
2021-03-25,101.453,102.282,99.805,101.623,1780787
2021-03-26,101.59,101.969,100.193,101.237,1398875
2021-03-29,101.108,102.461,100.273,102.29,1324631
2021-03-30,102.649,103.134,101.807,102.324,1365856
2021-03-31,102.72,104.313,102.35,103.126,2128482
2021-04-01,104.613,106.788,104.571,106.489,1994005
2021-04-05,107.358,111.449,107.26,110.948,2425480
2021-04-06,110.546,111.4,110.089,110.463,1762039
2021-04-07,110.655,112.225,110.655,111.952,1206696
2021-04-08,113.2,113.589,112.151,112.522,1433214
2021-04-09,112.272,113.699,111.863,113.534,1307265
2021-04-12,112.706,112.844,111.391,112.231,1251183
2021-04-13,112.55,113.174,112.153,112.722,1284078
2021-04-14,113.372,113.372,111.801,112.096,1050143
2021-04-15,113.098,114.8,112.559,114.263,1458749
2021-04-16,114.462,114.712,113.546,114.138,1314139
2021-04-19,113.509,115.205,113.509,114.488,1514470
2021-04-20,114.874,114.95,112.856,113.951,1114416
2021-04-21,113.603,114,112.241,113.918,1160209
2021-04-22,113.77,114.444,112.016,112.626,1207276
2021-04-23,113.35,115.306,113.063,114.997,1455554
2021-04-26,115.226,116.227,114.866,115.497,1601892
2021-04-27,115.882,115.923,114.308,114.549,2219280
2021-04-28,119.625,121.569,117.661,117.952,4055340
2021-04-29,119.461,120.208,118.692,119.638,2061654
2021-04-30,118.401,119.092,117.328,117.675,2242838
2021-05-03,118.246,119.078,116.775,117.154,1412139
2021-05-04,115.678,116.249,112.834,115.342,2240932
2021-05-05,116.432,116.75,115.414,115.739,1331809
2021-05-06,115.317,116.868,114.652,116.868,1259523
2021-05-07,118.195,118.563,117.308,117.597,1444862
2021-05-10,116.407,116.55,114.227,114.588,1545729
2021-05-11,112.154,114.014,111.696,113.503,1709292
2021-05-12,111.31,112.399,109.681,110.013,2318774
2021-05-13,111.306,111.972,110.336,111.452,1661020
2021-05-14,112.927,114.236,112.5,113.919,1599829
2021-05-17,113.179,114.489,112.776,114.446,1079869
2021-05-18,115.118,115.384,113.11,113.124,1110185
2021-05-19,111.422,113.75,111.272,113.575,1184205
2021-05-20,114.55,115.6,114.176,115.348,1617550
2021-05-21,115.871,115.945,114.465,114.707,2031590
2021-05-24,115.745,118.278,115.598,118.052,1591610
2021-05-25,118.6,119.2,117.75,118.144,1121982
2021-05-26,118.326,119.45,118.323,119.016,1078598
2021-05-27,119.453,119.453,117.813,118.134,1761201
2021-05-28,118.721,118.804,117.643,117.843,1074540
2021-06-01,118.722,119.286,117.714,119.059,1167901
2021-06-02,119.458,119.682,117.618,118.53,1058146
2021-06-03,117.287,117.851,116.476,117.379,934796
2021-06-04,118.464,119.952,118.12,119.679,1222910
2021-06-07,119.472,120.225,119.05,120.115,1205966
2021-06-08,120.601,120.976,119.739,119.922,1211992
2021-06-09,120.572,120.644,119.845,120.397,897052
2021-06-10,120.346,121.8,120.189,121.757,1295375
2021-06-11,122,122.086,120.948,121.51,1097907
2021-06-14,121.613,122.446,120.9,122.446,1104878
2021-06-15,122.45,122.776,121.056,121.42,1078107
2021-06-16,121.572,121.886,119.47,120.773,1316557
2021-06-17,120.697,122.523,120.5,121.744,1292444
2021-06-18,121.367,121.603,120.015,120.111,2305760
2021-06-21,120.501,122,119.899,121.813,1370683
2021-06-22,121.75,122.4,121.064,122.331,1119510
2021-06-23,122.093,123.095,121.834,122.127,957708
2021-06-24,122.7,123.056,122.3,122.5,1068257
2021-06-25,122,122.633,121.565,122.509,1729819
2021-06-28,122.679,122.785,121.406,122.536,1426271
2021-06-29,122.67,123.021,121.691,122.273,1155436
2021-06-30,121.995,122.257,121.355,122.09,1223699
2021-07-01,121.725,122.587,121.532,122.445,905641
2021-07-02,123.15,125.404,123.059,125.258,1300109
2021-07-06,125.648,126.428,124.583,126.19,1320179
2021-07-07,127.162,127.284,126.153,126.474,1202951
2021-07-08,124.026,125.595,124.022,125.044,1189467
2021-07-09,125.025,125.735,124.551,125.519,931584
2021-07-12,126.178,127.069,125.611,126.976,883389
2021-07-13,127.039,128.058,126.675,127.342,962347
2021-07-14,127.958,129.326,127.914,128.237,1187283
2021-07-15,128.649,128.7,126.53,127.005,1210940
2021-07-16,127.663,127.812,126.154,126.97,1021227
2021-07-19,126.09,126.205,123.505,124.578,1398379
2021-07-20,125.528,127.043,124.351,126.21,1315822
2021-07-21,126.134,127.596,126.024,127.549,1037309
2021-07-22,127.844,128.483,127.499,128.422,715094
2021-07-23,130.43,133.399,129.8,133.015,2075321
2021-07-26,133.328,134.237,132.302,134.035,1528574
2021-07-27,134.251,134.399,130.104,131.9,2735474
2021-07-28,136.312,138.297,135.278,136.094,4756530
2021-07-29,136.15,136.661,135.543,135.778,1496083
2021-07-30,135.035,135.305,134.255,134.727,1278789
2021-08-02,135.117,135.337,133.794,134.855,1081710
2021-08-03,135.135,135.732,133.32,135.63,1038094
2021-08-04,135.349,135.649,134.487,135.126,983801
2021-08-05,135.681,136.35,134.846,136.252,893450
2021-08-06,136.042,136.472,135.21,135.739,1024406
2021-08-09,135.943,137.184,135.339,136.913,888300
2021-08-10,137.342,137.772,136.365,136.807,970704
2021-08-11,137.182,137.682,136.272,136.279,767600
2021-08-12,135.976,137.3,135.426,137.194,825943
2021-08-13,137.25,137.856,137.033,137.728,757647
2021-08-16,137.525,138.363,135.299,138.31,1119918
2021-08-17,137.75,138.265,136.082,136.662,1085760
2021-08-18,136.5,137.104,135.322,135.449,962947
2021-08-19,134.436,136.353,134.25,135.68,1089127
2021-08-20,136,137.554,135.25,137.43,1559658
2021-08-23,137.97,140.874,137.608,140.042,1422670
2021-08-24,140.612,142.08,140.339,141.262,963361
2021-08-25,141.625,142.189,141.376,142.079,792574
2021-08-26,141.75,142.418,141.357,141.441,1030466
2021-08-27,141.653,144.513,141.497,144.004,1439010
2021-08-30,144.4,145.971,144.163,144.591,1221710
2021-08-31,145.147,145.171,144.281,144.698,1122438
2021-09-01,145,146.254,144.884,145.216,1096805
2021-09-02,145.216,145.519,143.185,143.287,1617907
2021-09-03,143.081,144.155,142.401,143.74,992718
2021-09-07,143.835,144.565,143.619,144.281,1006595
2021-09-08,144.1,144.4,143,143.691,917511
2021-09-09,143.841,144.311,143.178,143.541,765855
2021-09-10,144.213,144.719,140.738,140.876,1841967
2021-09-13,141.95,142.95,141.25,142.333,1104692
2021-09-14,142.995,143.363,141.75,142.545,983693
2021-09-15,142.771,144.451,141.347,144.43,1370379
2021-09-16,143.951,144.3,142.402,143.61,1309771
2021-09-17,143.031,143.45,140.47,140.8,2669223
2021-09-20,138.162,139,136.322,138.72,2325902
2021-09-21,139.749,140.011,138.278,139.033,1266595
2021-09-22,139.304,140.887,138.552,140.284,1252778
2021-09-23,140.988,141.697,140.402,141.216,1047550
2021-09-24,140.539,142.33,140.241,142.215,1149195
2021-09-27,140.804,141.938,140.068,141.072,1094098
2021-09-28,138.655,139.097,135.36,135.83,2288610
2021-09-29,136.98,137.151,133.865,134.354,1542435
2021-09-30,134.261,135.543,133.556,133.676,1901440
2021-10-01,134.448,136.911,134.073,136.543,1768009
2021-10-04,135.961,135.961,131.05,133.66,2560097
2021-10-05,134.041,137.224,134.041,136.023,1620163
2021-10-06,134.75,137.75,134.55,137.565,1218214
2021-10-07,138.892,140.042,138.651,139.225,1255507
2021-10-08,139.577,140.331,139.218,139.786,1326292
2021-10-11,139.292,140.712,138.859,138.914,897681
2021-10-12,139.48,139.507,135.76,136.449,1816612
2021-10-13,137.403,138,136.519,137.582,983116
2021-10-14,139.474,141.337,138.825,141.151,1596397
2021-10-15,141.615,141.718,140.755,141.368,1513722
2021-10-18,141.077,142.796,141.069,142.778,1019808
2021-10-19,143.388,143.663,142.6,143.237,1008150
2021-10-20,143.338,143.546,141.377,141.769,1164403
2021-10-21,141.769,142.156,140.5,141.886,1314613
2021-10-22,139.15,140.583,136.056,137.567,2529448
2021-10-25,137.55,138,135.424,137.447,1720613
2021-10-26,139.264,140.083,138.305,139.309,2461751
2021-10-27,139.405,148.65,139.405,146.218,4289070
2021-10-28,147.135,147.158,144.627,145.849,1810319
2021-10-29,145.078,148.242,144.65,148.046,2166015
2021-11-01,148.046,148.046,143.226,143.497,2314557
2021-11-02,144.58,146.609,144.336,145.433,1598865
2021-11-03,145.901,146.669,144.591,146.598,1374662
2021-11-04,147.124,149.734,146.308,148.268,1920563
2021-11-05,149.17,150.328,148.197,148.852,1917737
2021-11-08,149.825,150.615,148.431,149.031,1152625
2021-11-09,149.233,149.835,147.245,148.919,972092
2021-11-10,147.5,148.07,144.538,145.894,1498490
2021-11-11,146.49,147.536,145.601,145.767,825874
2021-11-12,146.616,148.85,145.411,148.678,1084903
2021-11-15,148.901,149.55,147.575,148.452,1175352
2021-11-16,148.15,148.763,147.313,147.876,945200
2021-11-17,148.028,148.56,147.24,148.047,979975
2021-11-18,148.242,150.581,147.885,149.839,1781411
2021-11-19,149.975,150.967,148.899,148.927,1684969
2021-11-22,149.332,149.83,146.147,146.302,1531460
2021-11-23,146.153,146.66,144.115,145.782,1361558
2021-11-24,145.474,146.249,144.373,146.12,902007
2021-11-26,144.349,144.558,141.843,142.183,1523462
2021-11-29,144,146.297,143.894,145.531,1629752
2021-11-30,145.009,146,141.602,141.898,2103361
2021-12-01,144,145.95,140.912,141.052,1702762
2021-12-02,141.25,143.865,140.215,142.966,1459742
2021-12-03,143.681,144.4,140.301,142.002,2061508
2021-12-06,143.041,143.853,140.15,143.155,1530905
2021-12-07,145.597,147.531,145.228,147.27,1612015
2021-12-08,147.597,148.393,146.406,148.187,1213516
2021-12-09,147.591,149.1,147.115,147.639,1163486
2021-12-10,148.7,148.978,146.704,148.002,1223138
2021-12-13,147.782,147.97,145.518,145.827,1353470
2021-12-14,143.968,144.48,141.215,143.907,1922312
2021-12-15,143.409,146.721,141.678,146.441,1818523
2021-12-16,147.17,147.677,143.607,144.445,1682519
2021-12-17,142.5,143.835,141.3,141.725,2550894
2021-12-20,140,141.775,139.321,141.607,1359618
2021-12-21,142.054,143.869,140.503,143.473,1437768
2021-12-22,143.068,146.5,143.068,146.415,1316119
2021-12-23,146.5,148.244,146.452,146.917,1319172
2021-12-27,147.256,148.344,147.169,147.907,799223
2021-12-28,148.236,148.299,146.054,146.687,912715
2021-12-29,146.644,147.417,145.648,146.655,889373
2021-12-30,146.694,147.3,145.995,146.201,784386
2021-12-31,146.05,146.699,144.852,144.852,879717
2022-01-03,145.055,145.851,143.713,144.992,1433947
2022-01-04,145.396,146.485,143.716,144.4,1419972
2022-01-05,144.42,144.499,137.688,137.775,2730914
2022-01-06,136.999,139.94,136.559,137.748,1867371
2022-01-07,138.145,138.448,135.766,137.017,1488028
2022-01-10,135.078,138.82,133.165,138.67,2220406
2022-01-11,138.007,140.216,136.692,139.736,1212802
2022-01-12,141.15,142.608,140.694,141.431,1305602
2022-01-13,141.54,142.85,138.409,138.587,1571830
2022-01-14,137.079,140.742,136.999,139.481,1483064
2022-01-18,136.175,137.132,135.438,135.998,1722349
2022-01-19,136.523,137.96,135.016,135.117,1400853
2022-01-20,136.25,137.626,132.965,133.308,1495357
2022-01-21,132.593,134.866,130.086,130.351,2782571
2022-01-24,125.978,131.203,124.5,130.804,3834712
2022-01-25,128.74,129.399,126.501,126.935,2348028
2022-01-26,131.119,133,127.142,129.233,2456475
2022-01-27,131.304,132.652,128.932,129.005,1600939
2022-01-28,129.659,133.357,128.485,133.351,1718074
2022-01-31,134.162,135.473,132.21,135.304,1999300
2022-02-01,137.595,137.793,134.369,137.644,3432182
2022-02-02,151.25,151.547,145.523,148,6159961
2022-02-03,145.706,149.675,142.665,143.09,3575861
2022-02-04,143.445,144.875,140.515,143.293,2899911
2022-02-07,144.25,144.25,138.9,139.201,2748665
2022-02-08,139.027,140,137.014,139.399,2714180
2022-02-09,140.964,142.524,140.187,141.592,2007194
2022-02-10,139.704,141.485,137.957,138.62,1966533
2022-02-11,138.6,139.156,133.4,134.283,1997917
2022-02-14,133.257,136.3,133.257,135.526,1715054
2022-02-15,137.57,138.109,135.822,136.609,1335563
2022-02-16,136.646,138.086,134.924,137.738,1251065
